Data,Hora,TempBulboSeco,UmidadeRelativa
15/10/1999,1200,19.3,77
15/10/1999,1800,27.7,68
16/10/1999,0,19.1,89
16/10/1999,1200,17.5,96
16/10/1999,1800,17.7,95
17/10/1999,0,17.4,96
17/10/1999,1200,16.3,98
17/10/1999,1800,19.1,84
18/10/1999,0,15,92
18/10/1999,1200,15,93
18/10/1999,1800,21.8,73
19/10/1999,0,14.3,90
19/10/1999,1200,14.1,89
19/10/1999,1800,19.9,67
20/10/1999,0,12.9,91
20/10/1999,1200,14.8,81
20/10/1999,1800,20.3,71
21/10/1999,0,14,92
21/10/1999,1200,14.7,80
21/10/1999,1800,22.4,66
22/10/1999,0,14.8,96
22/10/1999,1200,15.2,86
22/10/1999,1800,19.5,77
23/10/1999,0,14.6,93
23/10/1999,1200,14.3,93
23/10/1999,1800,20,73
24/10/1999,0,12.7,92
24/10/1999,1200,14.4,77
24/10/1999,1800,17.9,74
25/10/1999,0,13.3,88
25/10/1999,1200,13.5,95
25/10/1999,1800,15.8,79
26/10/1999,0,13.3,94
26/10/1999,1200,13.9,90
