Data,Hora,TempBulboSeco,UmidadeRelativa
06/09/1999,0,28.2,79
06/09/1999,1200,26.2,86
06/09/1999,1800,32,66
07/09/1999,0,25.4,92
07/09/1999,1200,28.2,80
07/09/1999,1800,32.4,65
08/09/1999,0,28,85
08/09/1999,1200,28,83
08/09/1999,1800,33,63
09/09/1999,0,30.2,77
09/09/1999,1200,29.4,76
09/09/1999,1800,35.8,55
10/09/1999,0,29.4,80
10/09/1999,1200,29.6,73
10/09/1999,1800,26,91
11/09/1999,0,25.6,94
11/09/1999,1200,26.2,86
11/09/1999,1800,33.2,65
12/09/1999,0,27.8,90
12/09/1999,1200,27,88
12/09/1999,1800,25.2,83
13/09/1999,0,24,98
13/09/1999,1200,24.6,90
13/09/1999,1800,30.6,71
14/09/1999,0,24,97
14/09/1999,1200,25.6,86
14/09/1999,1800,32.4,68
15/09/1999,0,27.6,85
15/09/1999,1200,26.8,91
15/09/1999,1800,32.4,69
16/09/1999,0,28,74
16/09/1999,1200,28,90
16/09/1999,1800,34.2,58
17/09/1999,0,27,92
17/09/1999,1200,28,85
17/09/1999,1800,26.2,85
18/09/1999,0,23.2,97
18/09/1999,1200,25.6,88
18/09/1999,1800,32,71
19/09/1999,0,27.6,87
19/09/1999,1200,26.8,91
19/09/1999,1800,32.2,67
20/09/1999,0,27,88
20/09/1999,1200,26.4,89
20/09/1999,1800,29.8,78
21/09/1999,0,26.6,88
21/09/1999,1200,29,84
21/09/1999,1800,31.4,61
22/09/1999,0,27,74
22/09/1999,1200,26.2,89
22/09/1999,1800,33,61
23/09/1999,0,24.8,87
23/09/1999,1200,26.8,84
23/09/1999,1800,30.2,72
24/09/1999,0,26.4,82
24/09/1999,1200,27.6,87
24/09/1999,1800,24.6,92
25/09/1999,0,24,92
25/09/1999,1200,25.6,91
25/09/1999,1800,31.4,66
26/09/1999,0,27.8,83
26/09/1999,1200,25.6,91
26/09/1999,1800,27,84
27/09/1999,0,24,97
27/09/1999,1200,24.2,90
27/09/1999,1800,31.2,67
28/09/1999,0,27.8,84
28/09/1999,1200,26,92
28/09/1999,1800,31.2,72
29/09/1999,0,26.6,91
29/09/1999,1200,27.2,87
29/09/1999,1800,32.6,63
30/09/1999,0,26.8,82
30/09/1999,1200,26.6,81
30/09/1999,1800,22,93
01/10/1999,0,23.6,95
01/10/1999,1200,24.8,87
01/10/1999,1800,30,69
02/10/1999,0,25.8,89
02/10/1999,1200,27.8,76
02/10/1999,1800,33,59
03/10/1999,0,27.6,85
03/10/1999,1200,28,85
03/10/1999,1800,32.2,60
04/10/1999,0,27,78
04/10/1999,1200,26,83
04/10/1999,1800,32,59
05/10/1999,0,27.6,88
05/10/1999,1200,26,82
05/10/1999,1800,28,71
06/10/1999,0,25.2,88
06/10/1999,1200,26.4,79
06/10/1999,1800,30.6,68
07/10/1999,0,23.8,87
07/10/1999,1200,25,94
07/10/1999,1800,31.4,61
08/10/1999,0,23.6,95
08/10/1999,1200,26.6,84
08/10/1999,1800,32.8,57
09/10/1999,0,28,78
09/10/1999,1200,26.2,80
09/10/1999,1800,27,67
10/10/1999,0,23.4,95
10/10/1999,1200,25,87
10/10/1999,1800,34,55
11/10/1999,0,26.6,74
11/10/1999,1200,26.2,79
11/10/1999,1800,32.8,65
12/10/1999,0,27.8,85
12/10/1999,1200,27.4,82
12/10/1999,1800,32.2,65
13/10/1999,0,26.6,79
13/10/1999,1200,26.6,92
13/10/1999,1800,32.6,65
14/10/1999,0,26.6,88
14/10/1999,1200,25.2,89
14/10/1999,1800,31.6,64
15/10/1999,0,26.6,92
15/10/1999,1200,23.6,90
15/10/1999,1800,24,89
16/10/1999,0,22.6,95
16/10/1999,1200,24.4,87
16/10/1999,1800,31.8,63
17/10/1999,0,25,89
17/10/1999,1200,27,78
