Data,Hora,TempBulboSeco,UmidadeRelativa
19/10/1999,1200,27.7,81
19/10/1999,1800,36.7,48
20/10/1999,0,31.6,67
20/10/1999,1200,30.2,63
20/10/1999,1800,37.4,48
21/10/1999,0,30,68
21/10/1999,1200,30.6,62
21/10/1999,1800,22.1,94
22/10/1999,0,22.4,91
22/10/1999,1200,23.5,86
22/10/1999,1800,30.7,61
23/10/1999,0,27.2,76
23/10/1999,1200,26,86
23/10/1999,1800,34.4,51
24/10/1999,0,30.2,68
24/10/1999,1200,25.8,77
24/10/1999,1800,33.1,52
25/10/1999,0,27.3,75
25/10/1999,1200,27.2,78
25/10/1999,1800,28,73
26/10/1999,0,24.2,96
26/10/1999,1200,27.4,74
26/10/1999,1800,30,71
27/10/1999,0,26.6,86
27/10/1999,1200,27.8,73
27/10/1999,1800,33,56
28/10/1999,0,29.2,72
28/10/1999,1200,29.6,65
28/10/1999,1800,24.9,91
29/10/1999,0,24,97
29/10/1999,1200,25.5,88
29/10/1999,1800,31.2,58
30/10/1999,0,25.8,83
