Data,Hora,TempBulboSeco,UmidadeRelativa
11/10/2000,1800,26,74
12/10/2000,0,25.9,75
12/10/2000,1200,27.1,78
12/10/2000,1800,27.7,68
13/10/2000,0,25.7,75
13/10/2000,1200,27.5,71
13/10/2000,1800,27.4,71
14/10/2000,0,25.5,77
14/10/2000,1200,26.3,82
14/10/2000,1800,27.5,73
15/10/2000,0,25.5,70
15/10/2000,1200,27.6,65
15/10/2000,1800,27.3,66
16/10/2000,0,25.5,79
16/10/2000,1200,27.1,70
16/10/2000,1800,27.9,68
17/10/2000,0,25.9,73
17/10/2000,1200,27.5,68
17/10/2000,1800,27.3,76
18/10/2000,0,25.7,75
18/10/2000,1200,27.1,71
18/10/2000,1800,27.3,71
19/10/2000,0,25.5,69
19/10/2000,1200,27.5,70
19/10/2000,1800,27.3,65
20/10/2000,0,25.1,73
20/10/2000,1200,24.1,86
20/10/2000,1800,27.5,60
21/10/2000,0,25.5,77
21/10/2000,1200,27.3,70
21/10/2000,1800,27.7,69
22/10/2000,0,25.9,78
22/10/2000,1200,27.9,69
22/10/2000,1800,27.7,74
23/10/2000,0,26.1,78
23/10/2000,1200,28.1,71
23/10/2000,1800,27.3,79
24/10/2000,0,26.1,80
24/10/2000,1200,27.9,69
24/10/2000,1800,26.9,77
25/10/2000,0,25.7,80
